28.49;980.26;-1596;232;-15708;-80;9;-3;25;30;35;21;30;35;0
28.49;980.28;-1580;204;-15780;-77;27;-10;20;29;34;20;29;34;0
28.49;980.23;-1656;180;-15660;59;-29;36;20;29;34;20;29;34;0
28.49;980.25;-1576;184;-15764;-72;55;-5;20;29;34;20;29;34;0
28.50;980.27;-1648;152;-15876;28;7;25;20;29;34;20;29;34;0
28.50;980.28;-1656;92;-15624;0;-4;6;20;29;34;20;29;34;0
28.51;980.26;-1584;188;-15852;5;11;-5;20;29;34;20;29;34;0
28.51;980.26;-1628;100;-15820;3;-31;-2;20;29;34;20;29;34;0
28.51;980.24;-1568;164;-15796;-4;9;15;20;29;34;20;29;34;0
28.51;980.27;-1620;148;-15792;42;-4;12;20;29;34;20;29;34;0
28.52;980.26;-1552;64;-15760;56;-4;6;20;29;34;20;29;34;0
28.52;980.28;-1532;136;-15572;-18;49;4;20;29;34;20;29;34;0
28.52;980.29;-1644;220;-15856;-25;-25;4;20;29;34;20;29;34;0
28.52;980.28;-1612;100;-15636;12;-30;4;20;29;34;20;29;34;0
28.53;980.28;-1556;216;-15724;-28;9;-6;20;29;34;20;29;34;0
28.53;980.27;-1680;168;-15776;-9;-6;1;20;29;34;20;29;34;0
28.53;980.27;-1568;116;-15508;39;-18;5;20;29;34;20;29;34;0
28.53;980.24;-1700;184;-15784;47;-38;4;20;29;34;20;29;34;0
28.53;980.27;-1700;172;-15624;28;-36;-13;20;29;34;20;29;34;0
28.53;980.29;-1576;108;-15700;-3;19;-6;20;29;34;20;29;34;0
28.53;980.27;-1696;196;-15696;-23;29;-3;20;29;34;20;29;34;0
28.53;980.27;-1596;140;-15756;-28;25;0;20;29;34;20;29;34;0
28.54;980.28;-1564;132;-15752;-22;78;2;20;29;34;20;29;34;0
28.54;980.28;-1604;124;-15812;-29;41;-7;20;29;34;20;29;34;0
28.54;980.30;-1468;128;-15744;176;-17;-47;20;29;34;20;29;34;0
28.54;980.31;-1676;96;-15788;-51;-15;-12;20;29;34;20;29;34;0
28.53;980.30;-1492;132;-15760;27;6;7;20;29;34;20;29;34;0
28.53;980.28;-1656;192;-15524;27;-9;7;20;29;34;20;29;34;0
28.53;980.28;-1532;64;-15688;20;-7;26;20;29;34;20;29;34;0
28.53;980.28;-1556;44;-15656;-111;25;-153;20;29;34;20;29;34;0
28.53;980.30;-1624;96;-15700;44;4;16;20;29;34;20;29;34;0
28.53;980.28;-1648;156;-15804;9;-2;9;20;29;34;20;29;34;0
28.53;980.28;-1588;160;-15540;47;8;7;20;29;34;20;29;34;0
28.53;980.28;-1620;164;-15780;-2;16;9;20;29;34;20;29;34;0
28.54;980.29;-1600;92;-15724;-6;6;1;20;29;34;20;29;34;0
28.54;980.28;-1480;112;-15780;-109;28;-26;20;29;34;20;29;34;0
28.54;980.30;-1552;168;-15768;1;17;9;20;29;34;20;29;34;0
28.54;980.27;-1524;188;-15856;27;-24;13;20;29;34;20;29;34;0
28.54;980.29;-1704;268;-15656;29;-17;14;20;29;34;20;29;34;0
28.54;980.27;-1616;32;-15840;-10;32;17;20;29;34;20;29;34;0
28.55;980.27;-1552;-12;-15728;2;-28;14;20;29;34;20;29;34;0
28.55;980.28;-1576;108;-15592;-31;-23;-2;20;29;34;20;29;34;0
28.55;980.29;-1528;92;-15940;22;-13;4;20;29;34;20;29;34;0
28.55;980.28;-1600;0;-15816;-10;-1;3;20;29;34;20;29;34;0
28.55;980.30;-1568;168;-15716;24;-2;18;20;29;34;20;29;34;0
28.55;980.30;-1564;140;-15704;19;-3;0;20;29;34;20;29;34;0
28.55;980.26;-1588;184;-15744;14;-16;11;20;29;34;20;29;34;0
28.55;980.29;-1576;184;-15800;31;-18;-13;20;29;34;20;29;34;0
28.55;980.27;-1672;160;-15752;20;6;4;20;29;34;20;29;34;0
28.55;980.25;-1628;88;-15680;16;18;24;20;29;34;20;29;34;0
28.55;980.28;-1588;84;-15752;-20;-8;12;20;29;34;20;29;34;0
28.54;980.27;-1604;76;-15848;17;-13;0;20;29;34;20;29;34;0
28.54;980.29;-1588;148;-15628;-9;21;15;20;29;34;20;29;34;0
28.53;980.26;-1560;112;-15852;5;0;-2;20;29;34;20;29;34;0
28.52;980.28;-1452;248;-15648;3;5;-7;20;29;34;20;29;34;0
28.53;980.27;-1556;104;-15768;3;-19;15;20;29;34;20;29;34;0
28.53;980.29;-1636;160;-15696;-4;-11;13;20;29;34;20;29;34;0
28.52;980.28;-1612;84;-15660;-23;-16;-6;20;29;34;20;29;34;0
28.52;980.30;-1576;108;-15704;-16;29;0;20;29;34;20;29;34;0
28.51;980.31;-1552;204;-15812;32;-9;8;20;29;34;20;29;34;0
28.51;980.30;-1556;124;-15732;-8;2;6;20;29;34;20;29;34;0
28.51;980.30;-1684;36;-15668;74;6;45;20;29;34;20;29;34;0
28.52;980.28;-1612;188;-15740;54;-15;4;20;29;34;20;29;34;0
28.53;980.29;-1520;236;-15644;31;-10;-2;20;29;34;20;29;34;0
28.53;980.30;-1568;152;-15808;-1;13;-5;20;29;34;20;29;34;0
28.53;980.29;-1620;108;-15836;-9;-9;6;20;29;34;20;29;34;0
